Car ID,Brand,Year,Engine Size,Fuel Type,Transmission,Mileage,Condition,Price,Model
2342,Toyota,2016,1.8,Gasolina,Automatico,44530,Usado,19316.37,Corolla
2343,Ford,2016,2.3,Gasolina,Automatico,54912,Usado,24597.15,Explorer
2344,Ford,2011,5.4,Gasolina,Manual,60383,Usado,12076.64,Mustang
2345,BMW,2015,2,Diesel,Manual,63955,Usado,18186.48,X5
2346,Honda,2014,2,Hibrido,Automatico,77139,Usado,10962.03,Accord
2348,Ford,2022,1,Hibrido,Automatico,30078,Usado,21470.97,Focus
2349,Audi,2000,1.9,Diesel,Automatico,147396,Usado,7427.24,A3
2350,Audi,2016,1,Gasolina,Manual,53541,Usado,15863.43,A3
2351,Mercedes,2002,4.3,Gasolina,Automatico,172449,Usado,12857.16,E-Class
2354,Toyota,2003,1.8,Gasolina,Automatico,102126,Usado,2778.46,Corolla
2355,Tesla,2017,NA,Electrico,Automatico,35688,Usado,48733.64,Model X
2356,BMW,2016,2.5,Gasolina,Manual,56685,Usado,42826.1,5 Series
2357,Toyota,2018,2,Gasolina,Automatico,22014,Usado,13107.53,Camry
2358,Mercedes,2010,1.8,Gasolina,Manual,96123,Usado,9534.74,C-Class
2359,Audi,2019,3,Gasolina,Automatico,42265,Usado,26381.05,A4
2361,Honda,2007,1.5,Gasolina,Manual,130656,Usado,8480.11,Fit
2362,Audi,2013,1.6,Gasolina,Automatico,116017,Usado,17013.6,A3
2363,BMW,2000,2.9,Diesel,Automatico,172408,Usado,12852.83,X5
2364,Audi,2013,2,Diesel,Manual,60506,Usado,15862.66,Q5
2365,BMW,2001,2.5,Diesel,Automatico,147261,Usado,9592.07,5 Series
2366,BMW,2022,3,Diesel,Automatico,14785,Usado,41774.65,3 Series
2367,BMW,2003,4.6,Gasolina,Automatico,167065,Usado,12291.86,X5
2368,Mercedes,2023,3,Hibrido,Automatico,29943,Usado,57709.56,GLC
2370,BMW,2005,3,Diesel,Manual,95756,Usado,6328.94,X3
2371,Honda,2000,2,Gasolina,Automatico,174693,Usado,7495.91,CR-V
2372,Toyota,2016,2.5,Hibrido,Automatico,46622,Usado,19308.81,Camry
2373,Ford,2007,2,Gasolina,Manual,91763,Usado,3588.13,Fiesta
2374,Toyota,2018,1.8,Gasolina,Manual,38197,Usado,17003.36,Corolla
2375,BMW,2020,1.6,Gasolina,Automatico,45223,Usado,31847.59,3 Series
2376,Honda,2000,1.3,Gasolina,Automatico,148234,Usado,6207.28,Fit
2378,Honda,2015,1.5,Hibrido,Automatico,95669,Usado,12944.47,Fit
2379,BMW,2005,3,Gasolina,Manual,126335,Usado,8076.29,X3
2380,Honda,2007,1.6,Gasolina,Automatico,139793,Usado,9657.94,Civic
2382,Honda,2015,1.3,Gasolina,Manual,68801,Usado,9193.42,Fit
2383,BMW,2002,3.2,Gasolina,Manual,152776,Usado,7958.2,3 Series
2384,Mercedes,2018,4,Gasolina,Automatico,52106,Usado,43617.91,E-Class
2386,Honda,2015,2.4,Gasolina,Automatico,90983,Usado,12536.8,Accord
2387,Ford,2010,5,Gasolina,Automatico,117820,Usado,10767.49,Mustang
2388,Ford,2009,2,Gasolina,Manual,123696,Usado,6166.19,Focus
2389,Honda,2019,1.5,Gasolina,Manual,26461,Usado,13679.75,CR-V
2390,Mercedes,2003,3.2,Gasolina,Automatico,125584,Usado,7936.33,E-Class
2391,Audi,2011,3.6,Gasolina,Manual,60285,Usado,17571.19,Q7
2392,BMW,2022,2,Gasolina,Automatico,15257,Usado,42269.33,X3
2393,Ford,2001,4,Gasolina,Automatico,121871,Usado,4298.23,Explorer
2394,Audi,2023,3,Hibrido,Automatico,25161,Usado,77902.86,Q7
2396,Audi,2018,2,Hibrido,Automatico,33018,Usado,33674.95,Q7
2398,Toyota,2007,2.5,Gasolina,Automatico,87622,Usado,6518.17,RAV4
2399,Ford,2006,2,Gasolina,Manual,124199,Usado,6198.52,Focus
2401,BMW,2023,3,Diesel,Automatico,7073,Usado,33676.99,X3
2402,Mercedes,2022,1.5,Hibrido,Automatico,19234,Usado,51695.26,C-Class
2404,Honda,2017,1.5,Gasolina,Automatico,43520,Usado,19021.06,CR-V
2406,Mercedes,2022,1.5,Hibrido,Automatico,19811,Usado,52301.69,C-Class
2407,Mercedes,2018,3,Gasolina,Manual,47570,Usado,35620.06,GLC
2408,Honda,2018,1.3,Gasolina,Automatico,47149,Usado,16771.36,Fit
2410,Audi,2019,2.9,Gasolina,Automatico,30512,Usado,22432,A4
2411,Audi,2015,3,Gasolina,Manual,104763,Usado,20952.69,A4
2412,Mercedes,2007,3.2,Gasolina,Manual,99279,Usado,9913.44,C-Class
2413,Audi,2000,1.8,Gasolina,Automatico,154251,Usado,7742.14,A3
2414,Toyota,2016,1.8,Gasolina,Manual,33211,Usado,15906.51,Corolla
2415,Mercedes,2011,2,Gasolina,Automatico,76718,Usado,23116.18,E-Class
2416,Mercedes,2020,2.1,Diesel,Automatico,40563,Usado,32712.58,C-Class
2417,BMW,2010,2.5,Diesel,Manual,80575,Usado,7817.62,5 Series
2420,Mercedes,2016,1.5,Hibrido,Automatico,23696,Usado,24984.26,C-Class
2422,Toyota,2000,1.6,Gasolina,Manual,113713,Usado,3442.77,Corolla
2423,BMW,2004,2.9,Diesel,Automatico,167041,Usado,12289.35,X5
2426,Mercedes,2021,1.6,Gasolina,Automatico,16356,Usado,58693.11,E-Class
2427,Toyota,2023,2.5,Hibrido,Automatico,25161,Usado,35361.14,RAV4
2428,Ford,2000,5,Gasolina,Manual,133433,Usado,4671.65,Explorer
2429,Toyota,2017,1.8,Gasolina,Automatico,50859,Usado,20778.51,Corolla
2430,Toyota,2015,1.8,Gasolina,Manual,61970,Usado,7795.45,Corolla
2431,BMW,2008,3,Gasolina,Manual,120468,Usado,11456.14,3 Series
2432,Honda,2018,2.6,Gasolina,Manual,55196,Usado,17743.22,Civic
2433,Ford,2021,5.2,Gasolina,Manual,19516,Usado,40354.31,Mustang
2434,Audi,2004,1.8,Gasolina,Manual,106254,Usado,5273.63,A3
2438,BMW,2003,2,Gasolina,Automatico,125949,Usado,6243.46,3 Series
2439,BMW,2000,3,Gasolina,Manual,125541,Usado,7554.09,X5
2440,Audi,2012,1.4,Gasolina,Automatico,95714,Usado,12749.87,A3
2441,Tesla,2019,NA,Electrico,Automatico,31756,Usado,46256.35,Model X
2442,Tesla,2021,NA,Electrico,Automatico,25424,Usado,49942.64,Model Y
2444,Ford,2014,2.3,Gasolina,Automatico,65401,Usado,8484.16,Explorer
2445,Honda,2022,2,Gasolina,Manual,29628,Usado,26866.11,Civic
2446,Ford,2013,2,Gasolina,Automatico,81849,Usado,11938.36,Explorer
2447,Mercedes,2022,2,Gasolina,Automatico,29791,Usado,50242.31,GLA
2448,Mercedes,2018,2,Hibrido,Automatico,58181,Usado,40784.88,C-Class
2449,Honda,2021,1.5,Gasolina,Automatico,21605,Usado,27973.98,Accord
2450,Audi,2023,1,Gasolina,Automatico,25801,Usado,31836.36,A3
2451,Honda,2019,2,Hibrido,Automatico,23181,Usado,13468.46,CR-V
2452,BMW,2023,2,Gasolina,Manual,11525,Usado,36525.45,X3
2453,Mercedes,2017,1.5,Gasolina,Automatico,26686,Usado,26354.46,C-Class
2454,Toyota,2009,2.4,Gasolina,Manual,119745,Usado,7190.62,Corolla
2455,Toyota,2008,1.5,Hibrido,Automatico,132497,Usado,11155.98,Prius
2456,Audi,2007,6,Diesel,Manual,88677,Usado,11458.87,Q7
2457,BMW,2009,5,Gasolina,Manual,86125,Usado,8631.64,5 Series
2458,Ford,2016,2,Gasolina,Automatico,74727,Usado,31406.25,Explorer
2459,BMW,2001,3,Gasolina,Manual,136185,Usado,8166.18,5 Series
2460,Toyota,2005,1.8,Gasolina,Manual,146729,Usado,5712.65,Corolla
2461,Toyota,2004,1.5,Hibrido,Automatico,108628,Usado,5702.95,Prius
2462,Mercedes,2008,2.7,Diesel,Automatico,124286,Usado,16680.1,E-Class
2463,BMW,2004,2,Gasolina,Manual,152514,Usado,9572.21,X3
2464,BMW,2017,1.6,Gasolina,Automatico,21196,Usado,19513.83,3 Series
2465,Toyota,2019,1.8,Hibrido,Automatico,30512,Usado,16078.25,Prius
2466,Ford,2008,4,Gasolina,Automatico,153891,Usado,11479.35,Explorer
2467,Audi,2016,2,Diesel,Manual,31756,Usado,31288.79,Q7
2469,Audi,2011,4.2,Diesel,Automatico,95387,Usado,27663.97,Q7
2470,BMW,2006,2,Gasolina,Manual,108923,Usado,10166.18,X3
2472,Toyota,2009,1.8,Gasolina,Manual,139650,Usado,9038.89,Corolla
2475,BMW,2015,2,Diesel,Manual,79175,Usado,18321.24,X3
2477,Tesla,2023,NA,Electrico,Automatico,17496,Usado,76121.24,Model X
2479,BMW,2005,2,Gasolina,Automatico,153393,Usado,10103.57,X3
2480,Ford,2021,2.3,Gasolina,Manual,36701,Usado,22151.78,Focus
2482,BMW,2022,3,Diesel,Automatico,7425,Usado,34046.52,3 Series
2483,Honda,2006,2,Gasolina,Automatico,142641,Usado,9892.86,Civic
2484,Mercedes,2014,1.5,Diesel,Manual,66345,Usado,20537.93,GLA
2485,Honda,2005,1.5,Gasolina,Manual,187591,Usado,7379.56,Civic
2486,Toyota,2019,1.8,Hibrido,Automatico,58769,Usado,22605.69,Prius
2489,BMW,2019,3,Diesel,Automatico,52565,Usado,36196.79,X3
2490,Honda,2011,1.5,Hibrido,Automatico,56669,Usado,8166.9,Fit
2491,Audi,2018,3,Diesel,Manual,30963,Usado,25224.32,Q5
2492,Toyota,2019,1.8,Hibrido,Automatico,23909,Usado,14552.96,Prius
2494,Ford,2014,1,Gasolina,Automatico,76669,Usado,8633.72,Focus
2495,Mercedes,2001,2.4,Gasolina,Manual,136543,Usado,8654.28,E-Class
2496,Audi,2020,3,Diesel,Automatico,23432,Usado,23897.7,Q5
2497,Audi,2001,1.6,Gasolina,Manual,173987,Usado,8236.94,A3
2500,Toyota,2005,1.8,Gasolina,Automatico,118810,Usado,4878.15,RAV4
